fichero,url,performance,best-practices,seo,calificacion
20251019_28074050_IES JOSE LUIS LOPEZ ARANGUREN_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.lopezaranguren.fuenlabrada/,0.54,0.96,0.66,7.8
20251019_28074050_IES JOSE LUIS LOPEZ ARANGUREN_url_web_LightHouse.json,https://www.educa2.madrid.org/web/centro.ies.lopezaranguren.fuenlabrada,0.43,0.79,0.92,7.33
20251019_28074062_IES NEIL ARMSTRONG_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.neilarmstrong.valdemoro/,0.33,0.93,0.66,7.12
20251019_28074062_IES NEIL ARMSTRONG_url_web_LightHouse.json,http://www.educa.madrid.org/ies.neilarmstrong.valdemoro,0.53,0.76,1,7.62
20251019_28074244_IES PEDRO SALINAS_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.pedrosalinas.madrid/,0.51,0.93,0.58,7.38
20251019_28074244_IES PEDRO SALINAS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.pedrosalinas.madrid,0.53,0.76,0.92,7.42
20251019_28074669_IES MENENDEZ PELAYO_url_aula_LightHouse.json,https://aulavirtual34.educa.madrid.org/ies.menendezpelayo.getafe/,0.4,0.75,0.66,6.4
20251019_28074669_IES MENENDEZ PELAYO_url_web_LightHouse.json,https://www.educa2.madrid.org/web/centro.ies.menendezpelayo.getafe,0.43,0.61,0.85,6.25
20251019_28074670_IES JUAN GRIS_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.juangris.mostoles/,0.34,0.96,0.66,7.3
20251019_28074670_IES JUAN GRIS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.juangris.mostoles,0.93,0.76,0.66,7.78
20251019_28074852_IES EL CAÑAVERAL_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.elcanaveral.mostoles/,0.54,0.96,0.58,7.6
20251019_28074852_IES EL CAÑAVERAL_url_web_LightHouse.json,http://www.educa.madrid.org/ies.elcanaveral.mostoles,0.58,0.79,1,7.9
20251019_28074918_IES FRANCISCO AYALA_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.franciscoayala.madrid/,0.5,0.96,0.66,7.7
20251019_28074918_IES FRANCISCO AYALA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.franciscoayala.madrid,0.46,0.62,0.92,6.55
20251019_28075492_IES RAFAEL FRÜHBECK DE BURGOS_url_aula_LightHouse.json,https://aulavirtual38.educa.madrid.org/ies.rafaelfruhbeckdeburgos.leganes/,0.39,0.96,0.66,7.43
20251019_28075492_IES RAFAEL FRÜHBECK DE BURGOS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.rafaelfruhbeckdeburgos.leganes,0.92,0.76,0.66,7.75
20251019_28075509_IES SOR JUANA DE LA CRUZ_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.sorjuanadelacruz.cubasdelasagra/,0.5,0.96,0.66,7.7
20251019_28075509_IES SOR JUANA DE LA CRUZ_url_web_LightHouse.json,http://www.educa.madrid.org/ies.sorjuanadelacruz.cubasdelasagra,0.51,0.62,0.85,6.5
20251019_28075510_IES JOSE GARCIA NIETO_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.josegarcianieto.lasrozas/,0.5,0.96,0.66,7.7
20251019_28075510_IES JOSE GARCIA NIETO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.josegarcianieto.lasrozas,0.6,0.76,0.91,7.58
20251019_28076368_IES ALFREDO KRAUS_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.alfredokraus.madrid/,0.4,0.96,0.58,7.25
20251019_28076368_IES ALFREDO KRAUS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.alfredokraus.madrid,0.49,0.66,0.92,6.83
20251019_28076371_IES JUAN RAMON JIMÉNEZ_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.juanramonjimenez.madrid/,0.51,0.96,0.66,7.72
20251019_28076371_IES JUAN RAMON JIMÉNEZ_url_web_LightHouse.json,http://site.educa.madrid.org/ies.juanramonjimenez.madrid/,0.42,0.76,1,7.35
20251019_28076381_IES MARIE CURIE_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.mariecurie.loeches/,0.48,0.96,0.66,7.65
20251019_28076381_IES MARIE CURIE_url_web_LightHouse.json,http://www.educa.madrid.org/ies.mariecurie.loeches,0.25,0.55,0.77,5.3
20251019_28077269_IES MARIA RODRIGO_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.mariarodrigo.madrid/,0.47,0.96,0.66,7.62
20251019_28077269_IES MARIA RODRIGO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.mariarodrigo.madrid,0.55,0.76,0.92,7.48
20251019_28077491_IES MONTSERRAT CABALLE_url_aula_LightHouse.json,https://aulavirtual38.educa.madrid.org/ies.montserratcaballe.trescantos/,0.42,0.96,0.66,7.5
20251019_28077491_IES MONTSERRAT CABALLE_url_web_LightHouse.json,http://www.educa.madrid.org/ies.montserratcaballe.trescantos,0.52,0.66,0.92,6.9
20251019_28077889_IES MALALA YOUSAFZAI_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.malalayousafzai.madrid/,0.52,0.96,0.66,7.75
20251019_28077889_IES MALALA YOUSAFZAI_url_web_LightHouse.json,http://www.educa.madrid.org/ies.malalayousafzai.madrid,0.45,0.76,0.83,7.0
20251019_28077890_IES SIMONE VEIL_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.simoneveil.paracuellos/,0.44,0.96,0.58,7.35
20251019_28077890_IES SIMONE VEIL_url_web_LightHouse.json,http://www.educa.madrid.org/ies.simoneveil.paracuellos,0.55,0.72,1,7.48
20251019_28077907_IES AFRICA_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.africa.fuenlabrada/,0.39,0.71,0.66,6.18
20251019_28077907_IES AFRICA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.africa.fuenlabrada,0.92,0.76,0.66,7.75
20251019_28078031_IES ISABEL LA CATOLICA_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.isabellacatolica.boadilla/,0.42,0.96,0.66,7.5
20251019_28078031_IES ISABEL LA CATOLICA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.isabellacatolica.boadilla,0.28,0.52,0.77,5.22
20251019_28078043_IES GLORIA FUERTES_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.gloriafuertes.alcobendas/,0.54,0.96,0.66,7.8
20251019_28078043_IES GLORIA FUERTES_url_web_LightHouse.json,http://site.educa.madrid.org/ies.gloriafuertes.alcobendas/,0.57,0.76,0.92,7.52
20251019_28078547_IES ELISA SORIANO FISCHER_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.elisasorianofischer.getafe/,0.54,0.96,0.66,7.8
20251019_28078547_IES ELISA SORIANO FISCHER_url_web_LightHouse.json,http://www.educa.madrid.org/ies.elisasorianofischer.getafe,0.37,0.76,0.92,7.03
20251019_28078559_IES ANTONIO FRAGUAS FORGES_url_aula_LightHouse.json,https://aulavirtual34.educa.madrid.org/ies.forges.madrid/,0.41,0.96,0.58,7.28
20251019_28078559_IES ANTONIO FRAGUAS FORGES_url_web_LightHouse.json,http://www.educa.madrid.org/ies.forges.madrid,0.94,0.76,0.66,7.8
20251019_28079357_IES JANE GOODALL_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.janegoodall.madrid/,0.41,0.96,0.66,7.48
20251019_28079357_IES JANE GOODALL_url_web_LightHouse.json,http://www.educa.madrid.org/ies.janegoodall.madrid,0.3,0.59,0.85,5.83
20251019_28079370_IES ANA FRANK_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.anafrank.madrid/,0.44,0.93,0.58,7.2
20251019_28079370_IES ANA FRANK_url_web_LightHouse.json,https://site.educa.madrid.org/ies.anafrank.madrid/,0.62,0.96,0.92,8.65
20251019_28079382_IES ADA BYRON_url_web_LightHouse.json,http://www.educa.madrid.org/ies.adabyron.madrid,0.88,0.76,0.66,7.65
20251019_28079394_IES FRANCISCA DE PEDRAZA_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.franciscadepedraza.alcala/,0.54,0.96,0.66,7.8
20251019_28079394_IES FRANCISCA DE PEDRAZA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.franciscadepedraza.alcala,0.49,0.66,0.92,6.83
20251019_28079400_IES JUAN BAUTISTA MONEGRO_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.juanbautistamonegro.torrejondeardoz/,0.51,0.96,0.66,7.72
20251019_28079400_IES JUAN BAUTISTA MONEGRO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.juanbautistamonegro.torrejondeardoz,0.59,0.79,1,7.92
20251019_28080025_IES JOSE PEDRO PEREZ LLORCA_url_aula_LightHouse.json,http://aulavirtual3.educa.madrid.org/ies.josepedroperezllorca.parla,0.44,0.79,0.66,6.7
20251019_28080025_IES JOSE PEDRO PEREZ LLORCA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.josepedroperezllorca.parla,0.47,0.62,0.85,6.4
20251019_28080037_IES BLANCA FERNANDEZ OCHOA_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.blancafdezochoa.madrid/,0.51,0.96,0.66,7.72
20251019_28080037_IES BLANCA FERNANDEZ OCHOA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.blancafdezochoa.madrid,0.59,0.79,1,7.92
20251019_28080050_IES TORCUATO FERNANDEZ MIRANDA_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.torcuatofdezmiranda.arroyomolinos/,0.51,0.96,0.66,7.72
20251019_28080050_IES TORCUATO FERNANDEZ MIRANDA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.torcuatofdezmiranda.arroyomolinos,0.4,0.45,0.85,5.38
20251019_28080141_IES CENTRO INTEGRAL DE FORMACION PROFESIONAL A DISTANCIA IGNACIO ELLACURIA_url_aula_LightHouse.json,https://aulavirtual37.educa.madrid.org/ies.ignacioellacuria.alcorcon/,0.42,0.96,0.66,7.5
20251019_28080141_IES CENTRO INTEGRAL DE FORMACION PROFESIONAL A DISTANCIA IGNACIO ELLACURIA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.ignacioellacuria.alcorcon,0.41,0.59,1,6.47
20251019_28080517_IES ISIDRA DE GUZMAN_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.isidradeguzman.alcala/,0.54,0.96,0.66,7.8
20251019_28080517_IES ISIDRA DE GUZMAN_url_web_LightHouse.json,http://www.educa.madrid.org/ies.isidradeguzman.alcala,0.37,0.66,1,6.72
20251019_28080967_IES MARIA GOYRI GOYRI_url_aula_LightHouse.json,https://aulavirtual38.educa.madrid.org/ies.mariagoyrigoyri.madrid/,0.46,0.96,0.66,7.6
20251019_28080967_IES MARIA GOYRI GOYRI_url_web_LightHouse.json,http://www.educa.madrid.org/ies.mariagoyrigoyri.madrid,0.5,0.76,1,7.55
20251019_28082307_IES  EL BOALO_url_aula_LightHouse.json,http://aulavirtual3.educa.madrid.org/ies.elboalo,0.44,0.79,0.66,6.7
20251019_28082307_IES  EL BOALO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.elboalo,0.5,0.62,0.92,6.65
20251020_28000364_IES COMPLUTENSE_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.complutense.alcala/,0.53,0.96,0.66,7.78
20251020_28000364_IES COMPLUTENSE_url_web_LightHouse.json,http://www.educa.madrid.org/ies.complutense.alcala,0.52,0.66,0.92,6.9
20251020_28000467_IES ALONSO DE AVELLANEDA_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.alonsodeavellan.alcala/,0.42,0.96,0.66,7.5
20251020_28000467_IES ALONSO DE AVELLANEDA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.alonsodeavellan.alcala,0.37,0.79,0.83,6.95
20251020_28000522_IES ANTONIO MACHADO_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.machado.alcala/,0.41,0.96,0.66,7.48
20251020_28000522_IES ANTONIO MACHADO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.machado.alcala,0.56,0.76,1,7.7
20251020_28000753_IES FRANCISCO GINER DE LOS RIOS_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.ginerdelosrios.alcobendas/,0.43,0.96,0.58,7.33
20251020_28000753_IES FRANCISCO GINER DE LOS RIOS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.ginerdelosrios.alcobendas,0.41,0.72,0.83,6.7
20251020_28001629_IES DOMENICO SCARLATTI_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.domenicoscarlat.aranjuez/,0.42,0.96,0.66,7.5
20251020_28001629_IES DOMENICO SCARLATTI_url_web_LightHouse.json,http://www.educa.madrid.org/ies.domenicoscarlat.aranjuez,0.53,0.66,0.92,6.92
20251020_28001678_IES JORGE MANRIQUE_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.jorgemanrique.trescantos/,0.43,0.96,0.66,7.53
20251020_28001678_IES JORGE MANRIQUE_url_web_LightHouse.json,http://www.educa.madrid.org/ies.jorgemanrique.trescantos,0.56,0.76,0.92,7.5
20251020_28001769_IES EL CARRASCAL_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.elcarrascal.arganda/,0.45,0.96,0.66,7.58
20251020_28001769_IES EL CARRASCAL_url_web_LightHouse.json,http://www.educa.madrid.org/ies.elcarrascal.arganda,0.46,0.62,0.92,6.55
20251020_28002181_IES JUAN CARLOS I_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.juancarlosprimero.ciempozuelos/,0.43,0.96,0.66,7.53
20251020_28002181_IES JUAN CARLOS I_url_web_LightHouse.json,http://www.educa.madrid.org/ies.juancarlosprimero.ciempozuelos,0.46,0.66,0.92,6.75
20251020_28002312_IES MARQUES DE SANTILLANA_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.marquesdesantil.colmenarviejo/,0.41,0.71,0.66,6.22
20251020_28002312_IES MARQUES DE SANTILLANA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.marquesdesantil.colmenarviejo,0.56,0.79,0.92,7.65
20251020_28002415_IES JAIME FERRAN_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.jaimeferran.colladovillalba/,0.51,0.96,0.66,7.72
20251020_28002415_IES JAIME FERRAN_url_web_LightHouse.json,http://www.educa.madrid.org/ies.jaimeferran.colladovillalba,0.93,0.76,0.66,7.78
20251020_28002580_IES MIGUEL CATALÁN_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.miguelcatalan.coslada/,0.42,0.96,0.66,7.5
20251020_28002580_IES MIGUEL CATALÁN_url_web_LightHouse.json,http://www.educa.madrid.org/ies.miguelcatalan.coslada,0.48,0.66,0.92,6.8
20251020_28003201_IES MATEMATICO PUIG ADAM_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.puigadam.getafe/,0.41,0.96,0.66,7.48
20251020_28003201_IES MATEMATICO PUIG ADAM_url_web_LightHouse.json,http://www.educa.madrid.org/ies.puigadam.getafe,0.57,0.76,1,7.72
20251020_28003304_IES ALARNES_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.alarnes.getafe/,0.44,0.96,0.5,7.15
20251020_28003304_IES ALARNES_url_web_LightHouse.json,http://www.educa.madrid.org/ies.alarnes.getafe,0.44,0.62,1,6.7
20251020_28003882_IES JOSE DE CHURRIGUERA_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.churriguera.leganes/,0.42,0.96,0.66,7.5
20251020_28003882_IES JOSE DE CHURRIGUERA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.churriguera.leganes,0.45,0.59,0.92,6.38
20251020_28003894_IES LUIS VIVES_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.luisvives.leganes/,0.52,0.96,0.66,7.75
20251020_28003894_IES LUIS VIVES_url_web_LightHouse.json,http://www.educa.madrid.org/ies.luisvives.leganes,0.92,0.76,0.66,7.75
20251020_28003900_IES MARIA ZAMBRANO_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.mariazambrano.leganes/,0.51,0.96,0.66,7.72
20251020_28003900_IES MARIA ZAMBRANO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.mariazambrano.leganes,0.22,0.66,1,6.35
20251020_28004059_IES CERVANTES_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.cervantes.madrid/,0.46,0.93,0.58,7.25
20251020_28004059_IES CERVANTES_url_web_LightHouse.json,http://www.educa.madrid.org/ies.cervantes.madrid,0.34,0.45,0.92,5.4
20251020_28013899_IES EL ESPINILLO _url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.elespinillo.madrid/,0.41,0.96,0.58,7.28
20251020_28013899_IES EL ESPINILLO _url_web_LightHouse.json,http://www.educa.madrid.org/ies.elespinillo.madrid,0.52,0.79,1,7.75
20251020_28015756_IES VALDEBERNARDO_url_aula_LightHouse.json,http://aulavirtual3.educa.madrid.org/ies.valdebernardo.madrid,0.45,0.79,0.66,6.73
20251020_28015756_IES VALDEBERNARDO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.valdebernardo.madrid,0.38,0.62,0.92,6.35
20251020_28018344_IES SANTA TERESA DE JESUS_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.santateresa.madrid/,0.41,0.96,0.66,7.48
20251020_28018344_IES SANTA TERESA DE JESUS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.santateresa.madrid,0.25,0.55,0.77,5.3
20251020_28018356_IES SANTAMARCA_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.santamarca.madrid/,0.42,0.96,0.66,7.5
20251020_28018356_IES SANTAMARCA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.santamarca.madrid,0.34,0.72,0.92,6.75
20251020_28018368_IES SANTA ENGRACIA_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.santaengracia.madrid/,0.41,0.96,0.66,7.48
20251020_28018368_IES SANTA ENGRACIA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.santaengracia.madrid,0.94,0.76,0.66,7.8
20251020_28018381_IES ORTEGA Y GASSET_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.ortegaygasset.madrid/,0.5,0.96,0.5,7.3
20251020_28018381_IES ORTEGA Y GASSET_url_web_LightHouse.json,http://www.educa.madrid.org/ies.ortegaygasset.madrid,0.5,0.59,0.77,6.12
20251020_28018435_IES EMILIO CASTELAR_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.emiliocastelar.madrid/,0.41,0.96,0.66,7.48
20251020_28018435_IES EMILIO CASTELAR_url_web_LightHouse.json,http://www.educa.madrid.org/ies.emiliocastelar.madrid,0.53,0.62,0.92,6.72
20251020_28018460_IES ARCIPRESTE DE HITA_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.arciprestedehita.madrid/,0.5,0.96,0.66,7.7
20251020_28018460_IES ARCIPRESTE DE HITA_url_web_LightHouse.json,https://www.educa2.madrid.org/web/centro.ies.arciprestedehita.madrid,0.54,0.82,0.92,7.75
20251020_28018472_IES SAN CRISTOBAL DE LOS ANGELES_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.sancristobal.madrid/,0.43,0.96,0.66,7.53
20251020_28018472_IES SAN CRISTOBAL DE LOS ANGELES_url_web_LightHouse.json,http://www.educa.madrid.org/ies.sancristobal.madrid,0.19,0.79,1,6.92
20251020_28018484_IES CARLOS MARIA RODRIGUEZ DE VALCARCEL_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.rodriguezdevalcarcel.madrid/,0.52,0.96,0.66,7.75
20251020_28018484_IES CARLOS MARIA RODRIGUEZ DE VALCARCEL_url_web_LightHouse.json,http://www.educa.madrid.org/ies.rodriguezdevalcarcel.madrid,0.33,0.79,0.83,6.85
20251020_28018903_IES JOAQUÍN TURINA_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.joaquinturina.madrid/,0.33,0.96,0.66,7.28
20251020_28018903_IES JOAQUÍN TURINA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.joaquinturina.madrid,0.36,0.76,1,7.2
20251020_28019312_IES EL LAGO_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.ellago.madrid/,0.42,0.96,0.66,7.5
20251020_28019312_IES EL LAGO_url_web_LightHouse.json,http://www.educa.madrid.org/ies.ellago.madrid,0.17,0.62,0.92,5.83
20251020_28019351_IES SAN FERNANDO_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.sanfernando.madrid/,0.42,0.96,0.66,7.5
20251020_28019351_IES SAN FERNANDO_url_web_LightHouse.json,https://www.iessanfernando.com,0.0,0.0,0.0,0.0
20251020_28019464_IES TIRSO DE MOLINA_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.tirsodemolina.madrid/,0.41,0.96,0.66,7.48
20251020_28019464_IES TIRSO DE MOLINA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.tirsodemolina.madrid,0.37,0.76,1,7.23
20251020_28019889_IES LOPE DE VEGA_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.lopedevega.madrid/,0.52,0.75,0.66,6.7
20251020_28019889_IES LOPE DE VEGA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.lopedevega.madrid,0.26,0.59,0.77,5.53
20251020_28019971_IES BARAJAS_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.barajas.madrid/,0.53,0.96,0.66,7.78
20251020_28019971_IES BARAJAS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.barajas.madrid,0.56,0.76,1,7.7
20251020_28020119_IES GREGORIO MARAÑON_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.gregoriomaranon.madrid/,0.45,0.96,0.66,7.58
20251020_28020119_IES GREGORIO MARAÑON_url_web_LightHouse.json,http://www.educa.madrid.org/ies.gregoriomaranon.madrid,0.33,0.66,0.85,6.25
20251020_28020201_IES BARRIO SIMANCAS_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.barriosimancas.madrid/,0.53,0.96,0.66,7.78
20251020_28020201_IES BARRIO SIMANCAS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.barriosimancas.madrid,0.56,0.79,0.92,7.65
20251020_28020341_IES VIRGEN DE LA PALOMA_url_aula_LightHouse.json,https://aulavirtual35.educa.madrid.org/ies.lapaloma.madrid/,0.41,0.96,0.66,7.48
20251020_28020341_IES VIRGEN DE LA PALOMA_url_web_LightHouse.json,http://www.educa.madrid.org/ies.lapaloma.madrid,0.9,0.76,0.66,7.7
20251020_28020545_IES CONDE DE ORGAZ_url_aula_LightHouse.json,https://aulavirtual3.educa.madrid.org/ies.condedeorgaz.madrid/,0.42,0.96,0.66,7.5
20251020_28020545_IES CONDE DE ORGAZ_url_web_LightHouse.json,http://www.educa.madrid.org/ies.condedeorgaz.madrid,0.58,0.76,1,7.75
20251020_28020557_IES CARLOS III_url_aula_LightHouse.json,https://aulavirtual33.educa.madrid.org/ies.carlostercero.madrid/,0.42,0.96,0.66,7.5
20251020_28020557_IES CARLOS III_url_web_LightHouse.json,http://www.educa.madrid.org/ies.carlostercero.madrid,0.6,0.79,1,7.95
20251020_28020570_IES SAN BLAS_url_aula_LightHouse.json,https://aulavirtual36.educa.madrid.org/ies.sanblas.madrid/,0.53,0.96,0.66,7.78
20251020_28020570_IES SAN BLAS_url_web_LightHouse.json,http://www.educa.madrid.org/ies.sanblas.madrid,0.53,0.66,0.85,6.75
20251020_28020582_IES GÓMEZ MORENO_url_aula_LightHouse.json,https://aulavirtual32.educa.madrid.org/ies.gomezmoreno.madrid/,0.58,0.96,0.5,7.5
